#Analytic calculation at various loop orders
#The columns are 1) wavenumber, 2) linear theory, 3) 1 loop, 4) 2 loop, 5) 5 loop, 6) 10 loop, 7) 20 loop
#Initializing TFs
#KMIN = 1.01956e-05 500
#done!
#Sigma8 set: sNorm= 4.54581e-05
0.0254806 5.57568 5.0263 5.05625 5.05514 5.05514 5.05514 5.05345 5.55915 0.826174
0.0257354 5.6282 5.06516 5.09632 5.09514 5.09514 5.09514 5.09667 5.6104 0.850551
0.0259927 5.68051 5.10355 5.13596 5.13472 5.13472 5.13472 5.12946 5.66251 0.875706
0.0262527 5.73263 5.14151 5.17521 5.1739 5.1739 5.1739 5.1554 5.71522 0.901623
0.0265152 5.78487 5.17931 5.21434 5.21296 5.21296 5.21296 5.18193 5.7682 0.928272
0.0267803 5.83762 5.21731 5.25372 5.25227 5.25227 5.25227 5.21634 5.82145 0.955672
0.0270481 5.89119 5.25576 5.2936 5.29207 5.29207 5.29207 5.26171 5.87584 0.983989
0.0273186 5.94554 5.29464 5.33396 5.33235 5.33235 5.33235 5.31504 5.93249 1.01344
0.0275918 6.00039 5.33365 5.37452 5.37283 5.37282 5.37282 5.36891 5.99222 1.04422
0.0278677 6.05536 5.37247 5.41493 5.41315 5.41315 5.41315 5.4156 6.05282 1.07598
0.0281464 6.11038 5.41099 5.4551 5.45322 5.45322 5.45322 5.45141 6.11041 1.10806
0.0284279 6.16576 5.44948 5.4953 5.49333 5.49333 5.49333 5.47848 6.16094 1.13967
0.0287121 6.22215 5.48851 5.53611 5.53404 5.53404 5.53404 5.50327 6.20457 1.17081
0.0289993 6.28018 5.52862 5.57808 5.57589 5.57589 5.57589 5.5328 6.24713 1.20254
0.0292893 6.34011 5.56998 5.62139 5.61909 5.61909 5.61909 5.57118 6.29522 1.23616
0.0295822 6.40169 5.61234 5.66579 5.66338 5.66337 5.66337 5.61852 6.35366 1.27271
0.029878 6.46445 5.65526 5.71085 5.7083 5.7083 5.7083 5.67232 6.42015 1.31188
0.0301768 6.52814 5.69846 5.7563 5.75361 5.75361 5.75361 5.72956 6.4907 1.35295
0.0304785 6.593 5.74216 5.80234 5.79951 5.79951 5.79951 5.78753 6.56132 1.39516
0.0307833 6.65962 5.78686 5.84951 5.84652 5.84652 5.84652 5.84334 6.63122 1.43836
0.0310911 6.72851 5.83297 5.89822 5.89508 5.89507 5.89507 5.89346 6.70151 1.48283
0.031402 6.79964 5.88045 5.94844 5.94512 5.94511 5.94511 5.93534 6.7734 1.52886
0.0317161 6.87252 5.9288 5.99967 5.99616 5.99616 5.99616 5.97047 6.84763 1.57668
0.0320332 6.94667 5.97756 6.05146 6.04775 6.04774 6.04775 6.00589 6.92417 1.62635
0.0323536 7.02228 6.02681 6.10392 6.09999 6.09998 6.09998 6.05133 7.00292 1.67791
0.0326771 7.10025 6.07728 6.15779 6.15363 6.15362 6.15362 6.11228 7.0837 1.73138
0.0330039 7.18164 6.12982 6.21396 6.20954 6.20953 6.20953 6.1845 7.16598 1.7867
0.0333339 7.26687 6.18472 6.27273 6.26804 6.26803 6.26803 6.25558 7.24914 1.84376
0.0336672 7.35544 6.24146 6.33361 6.32861 6.32861 6.32861 6.31447 7.33268 1.90249
0.0340039 7.44647 6.29921 6.39577 6.39045 6.39044 6.39044 6.36165 7.41814 1.96335
0.034344 7.53962 6.35762 6.45888 6.4532 6.45319 6.45319 6.41042 7.50856 2.02723
0.0346874 7.6354 6.41711 6.52338 6.51732 6.51731 6.51731 6.4761 7.60719 2.09514
